1e-07	 1.00175	 2.994	 -9.93459	 0.001	 0.01	 1.58183	 4.662	 1.337
2.01e-07	 0.993031	 2.989	 -9.67712	 0.001	 0.01	 1.58183	 4.662	 1.337
3.0301e-07	 0.984603	 2.984	 -9.3898	 0.001	 0.01	 1.58183	 4.662	 1.337
4.0604e-07	 0.976636	 2.981	 -9.10469	 0.001	 0.01	 1.58183	 4.662	 1.337
5.10101e-07	 0.969148	 2.977	 -8.84513	 0.001	 0.01	 1.58183	 4.661	 1.337
6.15202e-07	 0.962108	 2.974	 -8.60265	 0.001	 0.01	 1.58183	 4.661	 1.337
7.21354e-07	 0.955474	 2.971	 -8.38095	 0.001	 0.01	 1.58183	 4.661	 1.337
8.28567e-07	 0.949207	 2.969	 -8.17197	 0.001	 0.01	 1.58183	 4.66	 1.337
9.36853e-07	 0.943266	 2.967	 -7.97935	 0.001	 0.01	 1.58183	 4.66	 1.337
1.04622e-06	 0.93762	 2.964	 -7.8076	 0.001	 0.01	 1.58183	 4.66	 1.337
1.15668e-06	 0.932238	 2.962	 -7.64249	 0.001	 0.01	 1.58183	 4.659	 1.337
1.26825e-06	 0.927094	 2.96	 -7.48878	 0.001	 0.01	 1.58183	 4.659	 1.337
1.38093e-06	 0.922167	 2.958	 -7.34522	 0.001	 0.01	 1.58183	 4.659	 1.337
1.49474e-06	 0.917437	 2.957	 -7.20434	 0.001	 0.01	 1.58183	 4.658	 1.337
1.60969e-06	 0.912889	 2.955	 -7.07802	 5.683	 0.01	 1.58183	 4.658	 1.337
1.72579e-06	 0.908505	 2.953	 -6.959	 5.635	 0.01	 1.58183	 4.657	 1.337
1.84304e-06	 0.904273	 2.952	 -6.84025	 5.614	 0.01	 1.58183	 4.657	 1.337
1.96147e-06	 0.900183	 2.95	 -6.73391	 5.578	 0.01	 1.58183	 4.657	 1.337
2.08109e-06	 0.896223	 2.949	 -6.62671	 5.553	 0.01	 1.58183	 4.656	 1.337
2.2019e-06	 0.892384	 2.947	 -6.53089	 5.524	 0.01	 1.58183	 4.656	 1.337
2.32392e-06	 0.888658	 2.946	 -6.43337	 5.501	 0.01	 1.58183	 4.656	 1.337
2.44716e-06	 0.885037	 2.944	 -6.34637	 5.477	 0.01	 1.58183	 4.655	 1.337
2.57163e-06	 0.881515	 2.943	 -6.25707	 5.454	 0.01	 1.58183	 4.655	 1.337
2.69735e-06	 0.878085	 2.942	 -6.17141	 5.433	 0.01	 1.58183	 4.654	 1.337
2.82432e-06	 0.874742	 2.94	 -6.09528	 5.413	 0.01	 1.58183	 4.654	 1.337
2.95256e-06	 0.871482	 2.939	 -6.01616	 5.394	 0.01	 1.58183	 4.654	 1.337
3.08209e-06	 0.868299	 2.938	 -5.93998	 5.375	 0.01	 1.58183	 4.653	 1.337
3.21291e-06	 0.865188	 2.937	 -5.86655	 5.358	 0.01	 1.58183	 4.653	 1.337
3.34504e-06	 0.862146	 2.936	 -5.7957	 5.341	 0.01	 1.58183	 4.652	 1.337
3.47849e-06	 0.85917	 2.935	 -5.72726	 5.325	 0.01	 1.58183	 4.652	 1.337
3.61327e-06	 0.856256	 2.933	 -5.66703	 5.309	 0.01	 1.58183	 4.651	 1.337
3.74941e-06	 0.853402	 2.932	 -5.60297	 5.295	 0.01	 1.58183	 4.651	 1.337
3.8869e-06	 0.850604	 2.931	 -5.54093	 5.28	 0.01	 1.58183	 4.651	 1.337
4.02577e-06	 0.847859	 2.93	 -5.48079	 5.266	 0.01	 1.58183	 4.65	 1.337
4.16603e-06	 0.845165	 2.929	 -5.42245	 5.253	 0.01	 1.58183	 4.65	 1.337
4.30769e-06	 0.84252	 2.928	 -5.3658	 5.24	 0.01	 1.58183	 4.649	 1.337
