1e-07	 0.407613	 2.998	 -7.96346	 7.907	 0.00996044	 1.19197	 4.136	 5.867
2.01e-07	 0.405079	 2.996	 -7.82102	 7.936	 0.00976311	 1.19197	 4.135	 5.88
3.0301e-07	 0.402571	 2.994	 -7.65126	 7.975	 0.0096517	 1.19197	 4.135	 6.147
4.0604e-07	 0.400143	 2.993	 -7.47605	 8.012	 0.00958732	 1.19197	 4.135	 6.127
5.10101e-07	 0.397812	 2.991	 -7.30986	 8.045	 0.00954682	 1.19197	 4.134	 6.106
6.15202e-07	 0.395581	 2.99	 -7.14893	 8.075	 0.00951944	 1.19197	 4.134	 6.086
7.21354e-07	 0.393444	 2.989	 -6.99719	 8.102	 0.00949982	 1.19197	 4.133	 6.067
8.28567e-07	 0.391396	 2.988	 -6.85452	 8.127	 0.00948516	 1.19197	 4.133	 6.049
9.36853e-07	 0.38943	 2.987	 -6.72039	 8.15	 0.00947382	 1.19197	 4.133	 6.033
1.04622e-06	 0.38754	 2.986	 -6.59417	 8.172	 0.00946481	 1.19197	 4.132	 6.017
1.15668e-06	 0.38572	 2.985	 -6.47518	 8.192	 0.00945749	 1.19197	 4.132	 6.003
1.26825e-06	 0.383964	 2.984	 -6.36279	 8.211	 0.00945145	 1.19197	 4.131	 5.989
1.38093e-06	 0.382268	 2.983	 -6.25642	 8.23	 0.00944636	 1.19197	 4.131	 5.977
1.49474e-06	 0.380627	 2.983	 -6.15066	 5.925	 0.00944069	 1.19197	 4.13	 5.964
1.60969e-06	 0.379038	 2.982	 -6.05483	 5.913	 0.00943433	 1.19197	 4.13	 5.953
1.72579e-06	 0.377496	 2.981	 -5.96358	 5.901	 0.00942887	 1.19197	 4.129	 5.942
1.84304e-06	 0.375998	 2.98	 -5.87655	 5.89	 0.00942407	 1.19197	 4.129	 5.931
1.96147e-06	 0.374542	 2.98	 -5.78848	 5.879	 0.00941991	 1.19197	 4.128	 5.921
2.08109e-06	 0.373125	 2.979	 -5.70897	 5.869	 0.00941615	 1.19197	 4.128	 5.911
2.2019e-06	 0.371743	 2.978	 -5.63274	 5.859	 0.00941282	 1.19197	 4.128	 5.901
2.32392e-06	 0.370396	 2.978	 -5.55468	 5.85	 0.00940988	 1.19197	 4.127	 5.892
2.44716e-06	 0.369081	 2.977	 -5.48443	 5.84	 0.00940714	 1.19197	 4.126	 5.883
2.57163e-06	 0.367796	 2.977	 -5.41189	 5.831	 0.00940469	 1.19197	 4.126	 5.875
2.69735e-06	 0.36654	 2.976	 -5.34683	 5.822	 0.00940248	 1.19197	 4.125	 5.866
2.82432e-06	 0.365311	 2.975	 -5.28404	 5.814	 0.0094004	 1.19197	 4.125	 5.858
2.95256e-06	 0.364108	 2.975	 -5.21858	 5.806	 0.00939855	 1.19197	 4.124	 5.85
3.08209e-06	 0.362929	 2.974	 -5.16004	 5.798	 0.00939683	 1.19197	 4.124	 5.843
3.21291e-06	 0.361773	 2.974	 -5.09857	 5.79	 0.0093952	 1.19197	 4.123	 5.835
3.34504e-06	 0.360639	 2.973	 -5.04378	 5.782	 0.00939368	 1.19197	 4.123	 5.828
3.47849e-06	 0.359526	 2.973	 -4.98587	 5.774	 0.00939232	 1.19197	 4.122	 5.821
3.61327e-06	 0.358432	 2.972	 -4.93441	 5.767	 0.009391	 1.19197	 4.121	 5.814
3.74941e-06	 0.357358	 2.972	 -4.87968	 5.76	 0.0093898	 1.19197	 4.121	 5.807
3.8869e-06	 0.356303	 2.971	 -4.83119	 5.753	 0.00938868	 1.19197	 4.12	 5.8
4.02577e-06	 0.355264	 2.971	 -4.77933	 5.746	 0.00938761	 1.19197	 4.119	 5.794
4.16603e-06	 0.354242	 2.97	 -4.73351	 5.739	 0.00938661	 1.19197	 4.119	 5.787
4.30769e-06	 0.353237	 2.97	 -4.68423	 5.732	 0.00938568	 1.19197	 4.118	 5.781
4.45076e-06	 0.352246	 2.969	 -4.64082	 5.726	 0.0093848	 1.19197	 4.117	 5.775
4.59527e-06	 0.351271	 2.969	 -4.5939	 5.719	 0.00938396	 1.19197	 4.117	 5.768
4.74123e-06	 0.350309	 2.968	 -4.55267	 5.713	 0.00938316	 1.19197	 4.116	 5.762
4.88864e-06	 0.349362	 2.968	 -4.50788	 5.707	 0.00938243	 1.19197	 4.115	 5.756
5.03752e-06	 0.348427	 2.968	 -4.46407	 5.7	 0.00938174	 1.19197	 4.115	 5.751
5.1879e-06	 0.347506	 2.967	 -4.42582	 5.694	 0.00938106	 1.19197	 4.114	 5.745
5.33978e-06	 0.346596	 2.967	 -4.38389	 5.688	 0.00938042	 1.19197	 4.114	 5.739
5.49318e-06	 0.345698	 2.966	 -4.34736	 5.683	 0.00937982	 1.19197	 4.114	 5.734
5.64811e-06	 0.344811	 2.966	 -4.30716	 5.677	 0.00937922	 1.19197	 4.113	 5.728
5.80459e-06	 0.343935	 2.965	 -4.27222	 5.671	 0.00937866	 1.19197	 4.113	 5.723
5.96263e-06	 0.34307	 2.965	 -4.23362	 5.665	 0.00937815	 1.19197	 4.113	 5.717
6.12226e-06	 0.342215	 2.965	 -4.19574	 5.66	 0.00937765	 1.19197	 4.113	 5.712
6.28348e-06	 0.341371	 2.964	 -4.16301	 5.654	 0.00937716	 1.19197	 4.113	 5.707
6.44632e-06	 0.340535	 2.964	 -4.12656	 5.649	 0.00937672	 1.19197	 4.113	 5.701
6.61078e-06	 0.339709	 2.963	 -4.09513	 5.643	 0.00937628	 1.19197	 4.113	 5.696
6.77689e-06	 0.338892	 2.963	 -4.06	 5.638	 0.00937585	 1.19197	 4.114	 5.691
6.94466e-06	 0.338084	 2.963	 -4.02548	 5.633	 0.00937547	 1.19197	 4.114	 5.686
7.1141e-06	 0.337284	 2.962	 -3.99587	 5.627	 0.0093751	 1.19197	 4.114	 5.681
7.28525e-06	 0.336493	 2.962	 -3.96254	 5.622	 0.00937471	 1.19197	 4.114	 5.676
7.4581e-06	 0.335709	 2.961	 -3.934	 5.617	 0.00937435	 1.19197	 4.115	 5.671
7.63268e-06	 0.334934	 2.961	 -3.90179	 5.612	 0.00937402	 1.19197	 4.115	 5.667
7.80901e-06	 0.334165	 2.961	 -3.87009	 5.607	 0.00937369	 1.19197	 4.115	 5.662
7.9871e-06	 0.333404	 2.96	 -3.84308	 5.602	 0.00937338	 1.19197	 4.114	 5.657
8.16697e-06	 0.332651	 2.96	 -3.81239	 5.597	 0.00937308	 1.19197	 4.114	 5.652
8.34864e-06	 0.331903	 2.96	 -3.78216	 5.592	 0.0093728	 1.19197	 4.113	 5.648
8.53212e-06	 0.331164	 2.959	 -3.75654	 5.587	 0.00937254	 1.19197	 4.11	 5.643
8.71744e-06	 0.33043	 2.959	 -3.72724	 5.583	 0.00937228	 1.19197	 4.105	 5.639
8.90462e-06	 0.329703	 2.958	 -3.70243	 5.578	 0.00937201	 1.19197	 4.056	 5.634
9.09366e-06	 0.328982	 2.958	 -3.674	 5.573	 0.00937175	 1.19197	 4.045	 5.63
9.2846e-06	 0.328267	 2.958	 -3.64596	 5.568	 0.00937154	 1.19197	 4.04	 5.625
9.47745e-06	 0.327559	 2.957	 -3.62234	 5.564	 0.0093713	 1.19197	 4.037	 5.621
9.67222e-06	 0.326856	 2.957	 -3.5951	 5.559	 0.00937107	 1.19197	 4.036	 5.616
9.86894e-06	 0.326158	 2.957	 -3.56824	 5.554	 0.00937089	 1.19197	 4.035	 5.612
1.00676e-05	 0.325466	 2.956	 -3.5457	 5.55	 0.00937065	 1.19197	 4.034	 5.608
1.02683e-05	 0.32478	 2.956	 -3.51956	 5.545	 0.00937048	 1.19197	 4.034	 5.603
1.0471e-05	 0.324098	 2.956	 -3.49377	 5.541	 0.00937027	 1.19197	 4.034	 5.599
1.06757e-05	 0.323423	 2.955	 -3.47222	 5.536	 0.00937011	 1.19197	 3.837	 5.595
1.08825e-05	 0.322752	 2.955	 -3.44711	 5.532	 0.00936991	 1.19197	 3.831	 5.591
1.10913e-05	 0.322085	 2.954	 -3.42615	 5.528	 0.00936976	 1.19197	 3.829	 5.587
1.13022e-05	 0.321424	 2.954	 -3.40168	 5.523	 0.00936958	 1.19197	 3.828	 5.582
1.15152e-05	 0.320767	 2.954	 -3.37751	 5.519	 0.00936942	 1.19197	 3.827	 5.578
1.17304e-05	 0.320115	 2.953	 -3.35741	 5.515	 0.00936929	 1.19197	 3.827	 5.574
1.19477e-05	 0.319468	 2.953	 -3.33384	 5.51	 0.00936912	 1.19197	 3.826	 5.57
1.21672e-05	 0.318824	 2.953	 -3.31054	 5.506	 0.00936897	 1.19197	 3.827	 5.566
1.23888e-05	 0.318185	 2.952	 -3.29125	 5.502	 0.00936884	 1.19197	 3.827	 5.562
1.26127e-05	 0.317551	 2.952	 -3.26851	 5.497	 0.00936872	 1.19197	 3.827	 5.558
1.28388e-05	 0.31692	 2.952	 -3.24603	 5.493	 0.00936857	 1.19197	 3.828	 5.554
1.30672e-05	 0.316294	 2.951	 -3.22749	 5.489	 0.00936844	 1.19197	 3.828	 5.55
1.32979e-05	 0.315671	 2.951	 -3.20553	 5.485	 0.00936832	 1.19197	 3.829	 5.546
1.35309e-05	 0.315053	 2.951	 -3.18381	 5.481	 0.00936821	 1.19197	 3.83	 5.542
1.37662e-05	 0.314438	 2.95	 -3.16595	 5.477	 0.00936811	 1.19197	 3.831	 5.538
1.40038e-05	 0.313827	 2.95	 -3.14472	 5.472	 0.009368	 1.19197	 3.832	 5.534
1.42439e-05	 0.313219	 2.95	 -3.12371	 5.468	 0.00936789	 1.19197	 3.833	 5.53
1.44863e-05	 0.312615	 2.949	 -3.1065	 5.464	 0.00936778	 1.19197	 3.833	 5.527
1.47312e-05	 0.312015	 2.949	 -3.08595	 5.46	 0.00936768	 1.19197	 3.835	 5.523
1.49785e-05	 0.311418	 2.949	 -3.06561	 5.456	 0.00936758	 1.19197	 3.836	 5.519
1.52283e-05	 0.310824	 2.948	 -3.04901	 5.452	 0.00936748	 1.19197	 3.837	 5.515
1.54806e-05	 0.310234	 2.948	 -3.0291	 5.448	 0.00936739	 1.19197	 3.838	 5.511
1.57354e-05	 0.309647	 2.948	 -3.00939	 5.444	 0.00936731	 1.19197	 3.839	 5.507
1.59927e-05	 0.309064	 2.947	 -2.99334	 5.44	 0.00936722	 1.19197	 3.84	 5.504
1.62527e-05	 0.308483	 2.947	 -2.97403	 5.436	 0.00936714	 1.19197	 3.841	 5.5
1.65152e-05	 0.307906	 2.947	 -2.95492	 5.432	 0.00936707	 1.19197	 3.843	 5.496
1.67803e-05	 0.307331	 2.946	 -2.9394	 5.428	 0.009367	 1.19197	 3.844	 5.493
1.70481e-05	 0.30676	 2.946	 -2.92066	 5.425	 0.00936693	 1.19197	 3.845	 5.489
1.73186e-05	 0.306191	 2.946	 -2.9021	 5.421	 0.00936685	 1.19197	 3.846	 5.485
1.75918e-05	 0.305626	 2.945	 -2.88708	 5.417	 0.00936677	 1.19197	 3.848	 5.481
1.78677e-05	 0.305063	 2.945	 -2.86888	 5.413	 0.0093667	 1.19197	 3.849	 5.478
1.81464e-05	 0.304503	 2.945	 -2.85084	 5.409	 0.00936663	 1.19197	 3.85	 5.474
1.84279e-05	 0.303946	 2.944	 -2.83629	 5.405	 0.00936657	 1.19197	 3.852	 5.47
1.87121e-05	 0.303391	 2.944	 -2.8186	 5.401	 0.00936652	 1.19197	 3.853	 5.467
1.89993e-05	 0.30284	 2.944	 -2.80106	 5.397	 0.00936648	 1.19197	 3.855	 5.463
1.92893e-05	 0.30229	 2.943	 -2.78695	 5.394	 0.0093664	 1.19197	 3.856	 5.46
1.95822e-05	 0.301744	 2.943	 -2.76974	 5.39	 0.00936634	 1.19197	 3.857	 5.456
1.9878e-05	 0.3012	 2.943	 -2.75268	 5.386	 0.00936628	 1.19197	 3.859	 5.452
2.01768e-05	 0.300658	 2.942	 -2.73898	 5.382	 0.00936624	 1.19197	 3.86	 5.449
2.04785e-05	 0.300119	 2.942	 -2.72223	 5.379	 0.0093662	 1.19197	 3.862	 5.445
